matricula,cpf,curriculo,forma_ingresso,ano_ingresso,periodo_ingresso,reserva_vagas,forma_evasao,ano_evasao,periodo_evasao,evadiu_periodo,sexo,cor,tipo_ensino_medio,ano_nascimento,idade_ingresso,idade_evasao,media_vestibular,periodo_ingresso_concat,periodo_evasao_concat
900000001,00000002160,1999,VESTIBULAR,2010,2,,REGULAR,-1,0,-4023,Homem,Parda,Somente escola pública,1986,24,-1987,61590,2010.2,-1
900001681,00000002161,2017,SISU,2016,1,,GRADUADO,2019,2,8,Mulher,Parda,Somente escola privada,1988,28,31,67186,2016.1,2019.2
900002763,00000002162,2017,SISU,2019,1,2,CANCELADO REPROVOU TODAS POR FALTAS,2014,1,-9,Mulher,Parda,,2000,19,14,62528,2019.1,2014.1
900002660,00000002163,2017,SISU,2021,1,3,CANCELADO REPROVOU TODAS POR FALTAS,2017,1,-7,Homem,Parda,Somente escola pública,2004,17,13,6641,2021.1,2017.1
900001559,00000002164,1999,VESTIBULAR / ENEM,2013,2,,GRADUADO,2019,1,12,Homem,Branca,Somente escola privada,1995,18,24,67654,2013.2,2019.1
900001826,00000002165,2017,SISU,2019,2,,CANCELADO 3 REPROV MESMA DISCIPLINA,2017,2,-3,Mulher,Branca,Somente escola privada,2002,17,15,69542,2019.2,2017.2
900000876,00000002166,2017,SISU,2017,1,5,CANCELAMENTO P/ SOLICITACAO ALUNO,2015,2,-2,Homem,Branca,Somente escola pública,1999,18,16,6609,2017.1,2015.2
900001940,00000002167,2017,SISU,2019,1,3,GRADUADO,2020,1,3,Homem,Branca,Somente escola privada,1999,20,21,65502,2019.1,2020.1
900002479,00000002168,2017,SISU,2014,2,,CANCELADO 3 REPROV MESMA DISCIPLINA,2015,2,3,Mulher,Não declarada,,1996,18,19,6538,2014.2,2015.2
900001549,00000002169,2017,SISU,2020,2,2,CANCELADO NOVO INGRESSO MESMO CURSO,2014,1,-12,Mulher,Branca,Somente escola pública,2000,20,14,6312,2020.2,2014.1
900001284,00000002170,1999,VESTIBULAR / ENEM,2013,2,,CANCELADO REPROVOU TODAS POR FALTAS,2017,1,8,Homem,Branca,Somente escola privada,1995,18,22,601,2013.2,2017.1
900001830,00000002171,2017,SISU,2017,2,2,CANCELADO NOVO INGRESSO MESMO CURSO,2014,1,-6,Homem,Branca,Somente escola privada,1999,18,15,6169,2017.2,2014.1
900001787,00000002172,1999,VESTIBULAR / ENEM,2013,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2015,1,5,Homem,Branca,Somente escola privada,1995,18,20,5958,2013.1,2015.1
900001780,00000002173,1999,VESTIBULAR,2007,1,,GRADUADO,2016,2,20,Homem,Preta,Somente escola privada,1987,20,29,66170,2007.1,2016.2
900000845,00000002174,1999,VESTIBULAR,2010,1,,CANCELADO REPROVOU TODAS POR FALTAS,2019,2,20,Homem,Branca,Somente escola privada,1992,18,27,64636,2010.1,2019.2
900001258,00000002175,2017,SISU,2016,2,2,REGULAR,-1,0,-4035,Mulher,Preta,Somente escola pública,1984,32,-1985,,2016.2,-1
900001751,00000002176,1999,VESTIBULAR / ENEM,2011,2,,REGULAR,-1,0,-4025,Mulher,Branca,Somente escola privada,1991,20,-1992,64121,2011.2,-1
900001652,00000002177,1999,VESTIBULAR,2009,2,,REGULAR,-1,0,-4021,Homem,Branca,Somente escola pública,1992,17,-1993,6258,2009.2,-1
900001177,00000002178,1999,VESTIBULAR / ENEM,2011,2,,CANCELAMENTO POR ABANDONO,2018,2,15,Homem,Branca,Somente escola pública,1994,17,24,65369,2011.2,2018.2
900001910,00000002179,1999,VESTIBULAR,2010,2,,CANCELAMENTO POR ABANDONO,2013,2,7,Homem,Branca,Somente escola privada,1992,18,21,6668,2010.2,2013.2
900001240,00000002180,1999,VESTIBULAR,2006,1,,CANCELAMENTO POR ABANDONO,2013,2,16,Homem,Branca,Somente escola privada,1987,19,26,6131,2006.1,2013.2
900000660,00000002181,1999,VESTIBULAR,2008,1,,REGULAR,-1,0,-4018,Homem,Preta,Somente escola pública,1990,18,-1991,6326,2008.1,-1
900001718,00000002182,1999,VESTIBULAR,2010,1,,REGULAR,-1,0,-4022,Mulher,Parda,Somente escola pública,1975,35,-1976,71924,2010.1,-1
900001558,00000002183,1999,VESTIBULAR,2007,1,,CANCELAMENTO POR ABANDONO,2013,1,13,Homem,Parda,Somente escola pública,1987,20,26,,2007.1,2013.1
900001456,00000002184,2017,SISU,2020,2,,CANCELAMENTO POR ABANDONO,2014,2,-11,Homem,Parda,Somente escola privada,2002,18,12,588,2020.2,2014.2
900001319,00000002185,2017,SISU,2020,1,,CANCELADO REPROVOU TODAS POR FALTAS,2019,1,-1,Homem,Parda,Somente escola privada,1999,21,20,6245,2020.1,2019.1
900001677,00000002186,2017,SISU,2019,2,4,REGULAR,-1,0,-4041,Homem,Não declarada,,2002,17,-2003,487,2019.2,-1
900000160,00000002187,1999,SISU,2017,2,3,CANCELADO REPROVOU TODAS POR FALTAS,2012,2,-9,Homem,Branca,Somente escola pública,1999,18,13,69072,2017.2,2012.2
900001601,00000002188,1999,REOPCAO,2014,1,,REGULAR,-1,0,-4030,Homem,Parda,Somente escola privada,1995,19,-1996,60926,2014.1,-1
900002780,00000002189,1999,VESTIBULAR / ENEM,2011,1,,CANCELAMENTO POR ABANDONO,2020,1,19,Homem,Parda,Somente escola pública,1993,18,27,6286,2011.1,2020.1
900000302,00000002190,2017,SISU,2020,1,2,CANCELADO REPROVOU TODAS POR FALTAS,2017,1,-5,Homem,Branca,Somente escola privada,1997,23,20,72624,2020.1,2017.1
900000873,00000002191,2017,SISU,2019,2,2,GRADUADO,2015,1,-8,Homem,Parda,Somente escola pública,2001,18,14,63370,2019.2,2015.1
900000564,00000002192,1999,VESTIBULAR / ENEM,2011,2,,REGULAR,-1,0,-4025,Homem,Não declarada,,1991,20,-1992,68076,2011.2,-1
900000065,00000002193,2017,SISU,2016,2,,CANCELADO REPROVOU TODAS POR FALTAS,2015,1,-2,Homem,Branca,Somente escola pública,1993,23,22,63896,2016.2,2015.1
900001658,00000002194,2017,VESTIBULAR / ENEM,2013,2,,CANCELADO 3 REPROV MESMA DISCIPLINA,2012,1,-2,Mulher,Parda,Somente escola pública,1996,17,16,5931,2013.2,2012.1
900001994,00000002195,1999,VESTIBULAR,2010,1,,REGULAR,-1,0,-4022,Homem,Não declarada,,1993,17,-1994,6194,2010.1,-1
900000541,00000002196,2017,SISU,2017,1,5,GRADUADO,2015,2,-2,Homem,Branca,Somente escola privada,1997,20,18,7321,2017.1,2015.2
900001695,00000002197,1999,VESTIBULAR,2009,2,,REGULAR,-1,0,-4021,Homem,Branca,Somente escola pública,1987,22,-1988,5446,2009.2,-1
900000103,00000002198,1999,SISU,2015,1,4,GRADUADO,2018,2,8,Homem,Parda,Somente escola privada,1996,19,22,604,2015.1,2018.2
900000931,00000002199,2017,SISU,2016,2,4,REGULAR,-1,0,-4035,Mulher,Amarela,Somente escola privada,1991,25,-1992,66901,2016.2,-1
900000020,00000002200,1999,VESTIBULAR,2010,1,,CANCELAMENTO POR ABANDONO,2013,2,8,Homem,Parda,Somente escola privada,1992,18,21,6123,2010.1,2013.2
900002645,00000002201,2017,SISU,2018,1,,CANCELAMENTO POR ABANDONO,2016,1,-3,Mulher,Branca,Somente escola pública,2001,17,15,68826,2018.1,2016.1
900000950,00000002202,1999,VESTIBULAR / ENEM,2012,2,,REGULAR,-1,0,-4027,Homem,Branca,Somente escola privada,1990,22,-1991,51724,2012.2,-1
900002481,00000002203,1999,VESTIBULAR / ENEM,2013,2,,CANCELADO NOVO INGRESSO MESMO CURSO,2011,1,-4,Homem,Parda,Somente escola pública,1992,21,19,7052,2013.2,2011.1
900002501,00000002204,1999,VESTIBULAR,2006,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2017,1,23,Homem,Parda,Somente escola privada,1989,17,28,6267,2006.1,2017.1
900000217,00000002205,1999,SISU,2014,2,,GRADUADO,2020,1,12,Homem,Branca,Somente escola privada,1993,21,27,7413,2014.2,2020.1
900002591,00000002206,2017,SISU,2015,2,,GRADUADO,2017,1,4,Homem,Branca,Somente escola pública,1995,20,22,6485,2015.2,2017.1
900000500,00000002207,2017,SISU,2020,2,,CANCELAMENTO POR ABANDONO,2015,2,-9,Homem,Preta,Somente escola pública,1996,24,19,6276,2020.2,2015.2
900002422,00000002208,1999,VESTIBULAR,2009,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2013,1,9,Homem,Branca,Somente escola privada,1988,21,25,6731,2009.1,2013.1
900000861,00000002209,1999,VESTIBULAR,2009,1,,CANCELAMENTO POR ABANDONO,2011,1,5,Homem,Branca,Somente escola pública,1981,28,30,66957,2009.1,2011.1
900002339,00000002210,1999,SISU,2014,2,,GRADUADO,2014,2,1,Homem,Branca,Somente escola pública,1988,26,26,6407,2014.2,2014.2
900000545,00000002211,1999,SISU,2015,1,,REGULAR,-1,0,-4032,Homem,Branca,Somente escola privada,1995,20,-1996,72362,2015.1,-1
900002222,00000002212,1999,SISU,2016,1,5,CANCELADO NOVO INGRESSO MESMO CURSO,2012,1,-7,Homem,Branca,Somente escola privada,1997,19,15,6204,2016.1,2012.1
900001329,00000002213,1999,VESTIBULAR,2010,2,,GRADUADO,2015,1,10,Mulher,Parda,Somente escola privada,1990,20,25,63541,2010.2,2015.1
900000666,00000002214,1999,VESTIBULAR,2007,2,,REGULAR,-1,0,-4017,Homem,Branca,Somente escola privada,1990,17,-1991,63259,2007.2,-1
900001987,00000002215,1999,VESTIBULAR / ENEM,2013,2,,CANCELADO 3 REPROV MESMA DISCIPLINA,2018,1,10,Mulher,Não declarada,,1994,19,24,62847,2013.2,2018.1
900001286,00000002216,1999,VESTIBULAR / ENEM,2013,1,2,CANCELADO NOVO INGRESSO MESMO CURSO,2012,1,-1,Mulher,Preta,Somente escola privada,1996,17,16,7223,2013.1,2012.1
900000053,00000002217,1999,SISU,2014,2,,REGULAR,-1,0,-4031,Homem,Branca,Somente escola privada,1990,24,-1991,5844,2014.2,-1
900000850,00000002218,1999,VESTIBULAR,2009,2,,CANCELADO REPROVOU TODAS POR FALTAS,2015,2,13,Homem,Parda,Somente escola privada,1988,21,27,6228,2009.2,2015.2
900001075,00000002219,1999,VESTIBULAR,2010,1,,GRADUADO,2016,2,14,Homem,Parda,Somente escola pública,1989,21,27,62972,2010.1,2016.2
900000082,00000002220,2017,SISU,2020,2,3,REGULAR,-1,0,-4043,Homem,Branca,Somente escola privada,2002,18,-2003,72828,2020.2,-1
900000544,00000002221,1999,VESTIBULAR / ENEM,2011,2,,CANCELADO NOVO INGRESSO MESMO CURSO,2011,1,0,Homem,Branca,Somente escola privada,1992,19,19,624,2011.2,2011.1
900000051,00000002222,2017,SISU,2018,1,,GRADUADO,2011,1,-13,Homem,Não declarada,,1998,20,13,5414,2018.1,2011.1
900000220,00000002223,1999,VESTIBULAR,2010,1,,REGULAR,-1,0,-4022,Homem,Branca,Somente escola pública,1988,22,-1989,74036,2010.1,-1
900001095,00000002224,2017,SISU,2017,1,,REGULAR,-1,0,-4036,Homem,Branca,Somente escola privada,2000,17,-2001,7129,2017.1,-1
900000917,00000002225,1999,VESTIBULAR,2006,2,,GRADUADO,2018,1,24,Mulher,Parda,Somente escola pública,1989,17,29,6317,2006.2,2018.1
900001074,00000002226,1999,VESTIBULAR / ENEM,2011,1,,REGULAR,-1,0,-4024,Homem,Amarela,Somente escola privada,1992,19,-1993,69113,2011.1,-1
900002093,00000002227,1999,VESTIBULAR,2010,2,,GRADUADO,2019,2,19,Homem,Branca,Somente escola privada,1989,21,30,,2010.2,2019.2
900001048,00000002228,1999,VESTIBULAR,2008,2,,CANCELAMENTO POR ABANDONO,2009,2,3,Homem,Não declarada,,1991,17,18,62964,2008.2,2009.2
900001591,00000002229,1999,VESTIBULAR,2010,2,,CANCELADO 3 REPROV MESMA DISCIPLINA,2015,1,10,Mulher,Parda,Somente escola pública,1989,21,26,76201,2010.2,2015.1
900000398,00000002230,2017,TRANSFERENCIA EX-OFFICIO,2020,1,,REGULAR,-1,0,-4042,Homem,Branca,Somente escola privada,2002,18,-2003,58044,2020.1,-1
900001891,00000002231,2017,SISU,2019,1,,REGULAR,-1,0,-4040,Homem,Parda,Somente escola privada,2001,18,-2002,74956,2019.1,-1
900002594,00000002232,2017,SISU,2020,1,5,CANCELAMENTO POR ABANDONO,2015,1,-9,Homem,Parda,Somente escola privada,1994,26,21,75082,2020.1,2015.1
900001719,00000002233,1999,VESTIBULAR,2006,2,,CANCELAMENTO POR ABANDONO,2015,2,19,Homem,Parda,Somente escola pública,1987,19,28,5410,2006.2,2015.2
900000595,00000002234,2017,SISU,2017,2,5,CANCELADO 3 REPROV MESMA DISCIPLINA,2015,1,-4,Homem,Branca,Somente escola privada,1998,19,17,67188,2017.2,2015.1
900001711,00000002235,1999,VESTIBULAR,2006,2,,REGULAR,-1,0,-4015,Homem,Parda,Somente escola pública,1983,23,-1984,72137,2006.2,-1
900002619,00000002236,1999,VESTIBULAR / ENEM,2011,1,,CANCELAMENTO POR ABANDONO,2020,1,19,Homem,Branca,Somente escola pública,1993,18,27,63464,2011.1,2020.1
900002677,00000002237,2017,SISU,2016,1,4,GRADUADO,2011,2,-8,Homem,Parda,Somente escola privada,1998,18,13,65140,2016.1,2011.2
900001296,00000002238,1999,SISU,2014,2,,REGULAR,-1,0,-4031,Homem,Parda,Somente escola pública,1995,19,-1996,60048,2014.2,-1
900000083,00000002239,1999,VESTIBULAR / ENEM,2011,2,,GRADUADO,2016,1,10,Homem,Parda,Somente escola pública,1992,19,24,71047,2011.2,2016.1
900000400,00000002240,2017,SISU,2015,1,3,CANCELADO 3 REPROV MESMA DISCIPLINA,2016,1,3,Mulher,Não declarada,,1998,17,18,6362,2015.1,2016.1
900000353,00000002241,2017,SISU,2017,1,4,REGULAR,-1,0,-4036,Homem,Não declarada,Somente escola privada,1996,21,-1997,5956,2017.1,-1
900000862,00000002242,2017,SISU,2020,1,2,CANCELADO NOVO INGRESSO MESMO CURSO,2012,2,-14,Homem,Branca,,1998,22,14,66248,2020.1,2012.2
900001623,00000002243,2017,SISU,2020,1,,REGULAR,-1,0,-4042,Homem,Parda,Somente escola privada,2002,18,-2003,59936,2020.1,-1
900000821,00000002244,2017,SISU,2017,1,3,CANCELAMENTO P/ SOLICITACAO ALUNO,2013,1,-7,Homem,Parda,Somente escola privada,1992,25,21,6211,2017.1,2013.1
900002270,00000002245,2017,SISU,2018,2,5,CANCELADO 3 REPROV MESMA DISCIPLINA,2015,2,-5,Homem,Parda,Somente escola pública,1992,26,23,702,2018.2,2015.2
900002068,00000002246,2017,TRANSFERENCIA,2018,2,,GRADUADO,2014,1,-8,Homem,Branca,Somente escola privada,2000,18,14,7154,2018.2,2014.1
900002600,00000002247,1999,VESTIBULAR / ENEM,2012,1,,REGULAR,-1,0,-4026,Homem,Branca,Somente escola privada,1993,19,-1994,5401,2012.1,-1
900001554,00000002248,2017,REOPCAO,2019,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2013,2,-10,Mulher,Branca,,1998,21,15,5803,2019.1,2013.2
900002083,00000002249,2017,SISU,2015,1,,REGULAR,-1,0,-4032,Homem,Não declarada,,1998,17,-1999,67187,2015.1,-1
900002290,00000002250,2017,SISU,2017,1,,GRADUADO,2020,1,7,Mulher,Branca,Somente escola privada,1984,33,36,68483,2017.1,2020.1
900000647,00000002251,1999,VESTIBULAR,2006,2,,GRADUADO,2016,1,20,Homem,Parda,Somente escola pública,1987,19,29,5286,2006.2,2016.1
900000751,00000002252,1999,VESTIBULAR,2010,2,,CANCELAMENTO POR ABANDONO,2014,2,9,Homem,Branca,,1990,20,24,6630,2010.2,2014.2
900000778,00000002253,1999,VESTIBULAR,2009,1,,GRADUADO,2008,2,0,Homem,Branca,Somente escola privada,1992,17,16,,2009.1,2008.2
900000756,00000002254,1999,VESTIBULAR,2009,1,,CANCELAMENTO POR ABANDONO,2019,2,22,Homem,Branca,"Pública e privada, tendo ficado mais tempo em escola privada",1992,17,27,0,2009.1,2019.2
900002457,00000002255,2017,REOPCAO,2015,1,,REGULAR,-1,0,-4032,Homem,Não declarada,,1997,18,-1998,56052,2015.1,-1
900001384,00000002256,1999,VESTIBULAR / ENEM,2013,2,,CANCELAMENTO POR ABANDONO,2019,2,13,Homem,Branca,Somente escola privada,1995,18,24,7097,2013.2,2019.2
900000535,00000002257,2017,SISU,2015,1,,GRADUADO,2020,1,11,Homem,Branca,,1996,19,24,6717,2015.1,2020.1
900000023,00000002258,1999,SISU,2014,2,,GRADUADO,2019,1,10,Homem,Não declarada,Somente escola privada,1995,19,24,66426,2014.2,2019.1
900000279,00000002259,2017,SISU,2019,1,5,GRADUADO,2020,1,3,Homem,Branca,Somente escola privada,2000,19,20,6047,2019.1,2020.1
900002774,00000002260,1999,VESTIBULAR,2008,2,,REGULAR,-1,0,-4019,Homem,Parda,Somente escola privada,1978,30,-1979,,2008.2,-1
900000118,00000002261,1999,SISU,2015,1,4,REGULAR,-1,0,-4032,Homem,Não declarada,,1998,17,-1999,721,2015.1,-1
900000868,00000002262,2017,SISU,2020,2,4,CANCELADO 3 REPROV MESMA DISCIPLINA,2013,1,-14,Homem,Branca,Somente escola privada,2002,18,11,31,2020.2,2013.1
900001930,00000002263,1999,SISU,2014,2,,REGULAR,-1,0,-4031,Homem,Branca,Somente escola pública,1995,19,-1996,6677,2014.2,-1
900002675,00000002264,1999,VESTIBULAR / ENEM,2012,1,,CANCELAMENTO POR ABANDONO,2017,2,12,Mulher,Branca,Somente escola privada,1988,24,29,69922,2012.1,2017.2
900001895,00000002265,1999,JUDICIAL,2013,2,,GRADUADO,2015,1,4,Homem,Parda,,1992,21,23,6414,2013.2,2015.1
900001414,00000002266,1999,SISU,2015,2,,CANCELADO REPROVOU TODAS POR FALTAS,2009,1,-12,Homem,Preta,Somente escola pública,1996,19,13,6241,2015.2,2009.1
900002542,00000002267,1999,VESTIBULAR / ENEM,2013,2,,GRADUADO,2017,2,9,Mulher,Branca,Somente escola pública,1994,19,23,,2013.2,2017.2
900002211,00000002268,1999,SISU,2016,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2016,1,1,Homem,Branca,Somente escola privada,1997,19,19,67917,2016.1,2016.1
900002596,00000002269,1999,SISU,2015,1,,GRADUADO,2012,2,-4,Mulher,Não declarada,,1997,18,15,6716,2015.1,2012.2
900002311,00000002270,1999,VESTIBULAR,2010,2,,CANCELADO NOVO INGRESSO MESMO CURSO,2019,2,19,Homem,Branca,Somente escola privada,1990,20,29,6449,2010.2,2019.2
900000548,00000002271,1999,VESTIBULAR / ENEM,2013,1,,GRADUADO,2018,1,11,Homem,Preta,Somente escola privada,1983,30,35,576,2013.1,2018.1
900002023,00000002272,1999,SISU,2015,2,,GRADUADO,2011,1,-8,Homem,Parda,Somente escola privada,1991,24,20,63914,2015.2,2011.1
900002797,00000002273,1999,VESTIBULAR,2010,1,,GRADUADO,2013,2,8,Homem,Preta,Somente escola pública,1992,18,21,67551,2010.1,2013.2
900000838,00000002274,1999,VESTIBULAR,2008,2,,REGULAR,-1,0,-4019,Homem,Parda,Somente escola privada,1991,17,-1992,5990,2008.2,-1
900000222,00000002275,1999,VESTIBULAR,2007,1,,GRADUADO,2020,1,27,Homem,Não declarada,Somente escola privada,1989,18,31,7150,2007.1,2020.1
900002571,00000002276,2017,SISU,2018,2,2,REGULAR,-1,0,-4039,Homem,Não declarada,,2001,17,-2002,60658,2018.2,-1
900001538,00000002277,2017,SISU,2018,2,3,GRADUADO,2012,2,-11,Homem,Parda,Somente escola pública,1999,19,13,70567,2018.2,2012.2
900000395,00000002278,1999,VESTIBULAR / ENEM,2012,1,,REGULAR,-1,0,-4026,Homem,Branca,Somente escola pública,1994,18,-1995,6121,2012.1,-1
900001752,00000002279,2017,SISU,2020,2,,GRADUADO,2015,2,-9,Homem,Preta,Somente escola pública,2001,19,14,55297,2020.2,2015.2
900002214,00000002280,2017,GRADUADO,2019,2,,CANCELAMENTO POR ABANDONO,2018,1,-2,Homem,Branca,,2000,19,18,682,2019.2,2018.1
900001943,00000002281,1999,VESTIBULAR / ENEM,2013,1,,GRADUADO,2020,1,15,Mulher,Branca,,1984,29,36,5826,2013.1,2020.1
900001913,00000002282,1999,VESTIBULAR / ENEM,2011,1,,REGULAR,-1,0,-4024,Homem,Branca,Somente escola privada,1991,20,-1992,6166,2011.1,-1
900000168,00000002283,1999,VESTIBULAR / ENEM,2012,1,,GRADUADO,2017,2,12,Homem,Não declarada,,1990,22,27,6280,2012.1,2017.2
900002041,00000002284,1999,VESTIBULAR,2009,1,,REGULAR,-1,0,-4020,Homem,Parda,Somente escola privada,1989,20,-1990,6374,2009.1,-1
900002282,00000002285,2017,SISU,2017,1,3,GRADUADO,2019,2,6,Mulher,Parda,Somente escola pública,1995,22,24,5881,2017.1,2019.2
900001870,00000002286,2017,SISU,2018,2,3,REGULAR,-1,0,-4039,Homem,Parda,Somente escola privada,1997,21,-1998,6278,2018.2,-1
900001879,00000002287,1999,SISU,2015,2,,GRADUADO,2020,1,10,Homem,Parda,Somente escola privada,1996,19,24,6258,2015.2,2020.1
900002174,00000002288,1999,VESTIBULAR / ENEM,2011,2,,GRADUADO,2015,2,9,Homem,Parda,Somente escola privada,1994,17,21,64842,2011.2,2015.2
900001294,00000002289,1999,VESTIBULAR / ENEM,2011,2,,CANCELAMENTO P/ SOLICITACAO ALUNO,2019,1,16,Homem,Branca,Somente escola privada,1990,21,29,5924,2011.2,2019.1
900001676,00000002290,2017,SISU,2020,2,,REGULAR,-1,0,-4043,Homem,Parda,Somente escola privada,2001,19,-2002,5576,2020.2,-1
900001931,00000002291,2017,SISU,2018,1,5,REGULAR,-1,0,-4038,Homem,Não declarada,,1998,20,-1999,6453,2018.1,-1
900000761,00000002292,2017,SISU,2014,2,,CANCELADO 3 REPROV MESMA DISCIPLINA,2014,1,0,Homem,Branca,Somente escola privada,1996,18,18,658,2014.2,2014.1
900002350,00000002293,1999,VESTIBULAR / ENEM,2011,1,,GRADUADO,2020,1,19,Homem,Branca,Somente escola pública,1994,17,26,66192,2011.1,2020.1
900001849,00000002294,1999,VESTIBULAR / ENEM,2012,2,,CANCELADO REPROVOU TODAS POR FALTAS,2018,1,12,Homem,Parda,,1994,18,24,5775,2012.2,2018.1
900001405,00000002295,2017,SISU,2015,1,,REGULAR,-1,0,-4032,Homem,Parda,Somente escola pública,1996,19,-1997,69534,2015.1,-1
900001325,00000002296,1999,VESTIBULAR,2008,1,,CANCELADO REPROVOU TODAS POR FALTAS,2015,2,16,Homem,Parda,"Pública e privada, tendo ficado mais tempo em escola privada",1985,23,30,6503,2008.1,2015.2
900000529,00000002297,2017,SISU,2018,2,,REGULAR,-1,0,-4039,Homem,Não declarada,,2000,18,-2001,7621,2018.2,-1
900001778,00000002298,1999,VESTIBULAR / ENEM,2013,1,2,GRADUADO,2019,2,14,Homem,Branca,,1994,19,25,492,2013.1,2019.2
900000806,00000002299,2017,SISU,2019,2,,GRADUADO,2018,2,-1,Mulher,Branca,Somente escola pública,2001,18,17,5585,2019.2,2018.2
900001693,00000002300,1999,SISU,2016,2,3,CANCELAMENTO POR ABANDONO,2012,2,-7,Homem,Branca,Somente escola privada,1997,19,15,65564,2016.2,2012.2
900000067,00000002301,2017,SISU,2021,1,,GRADUADO,2019,1,-3,Homem,Branca,Somente escola privada,2000,21,19,6012,2021.1,2019.1
900002462,00000002302,1999,TRANSFERENCIA,2015,1,,CANCELAMENTO POR ABANDONO,2013,1,-3,Homem,Parda,Somente escola pública,1997,18,16,67947,2015.1,2013.1
900002019,00000002303,1999,VESTIBULAR / ENEM,2012,1,,CANCELAMENTO POR ABANDONO,2013,2,4,Homem,Branca,Somente escola privada,1993,19,20,61956,2012.1,2013.2
900001170,00000002304,2017,SISU,2016,2,,CANCELADO NOVO INGRESSO MESMO CURSO,2013,1,-6,Homem,Branca,,1997,19,16,5910,2016.2,2013.1
900001885,00000002305,2017,SISU,2019,1,3,GRADUADO,2014,1,-9,Homem,Parda,Somente escola pública,2002,17,12,68980,2019.1,2014.1
900001495,00000002306,1999,VESTIBULAR / ENEM,2011,2,,GRADUADO,2019,1,16,Homem,Branca,Somente escola privada,1991,20,28,6760,2011.2,2019.1
900001802,00000002307,2017,SISU,2017,2,2,GRADUADO,2015,1,-4,Homem,Não declarada,,1999,18,16,6375,2017.2,2015.1
900000652,00000002308,2017,SISU,2018,2,3,CANCELADO 3 REPROV MESMA DISCIPLINA,2011,1,-14,Mulher,Branca,Somente escola privada,1998,20,13,6251,2018.2,2011.1
900002673,00000002309,1999,VESTIBULAR / ENEM,2014,1,,GRADUADO,2019,2,12,Homem,Branca,Somente escola privada,1993,21,26,6257,2014.1,2019.2
900002565,00000002310,2017,SISU,2016,2,,GRADUADO,2013,2,-5,Homem,Branca,Somente escola privada,1998,18,15,7466,2016.2,2013.2
900001533,00000002311,1999,VESTIBULAR,2010,2,,REGULAR,-1,0,-4023,Homem,Parda,Somente escola privada,1992,18,-1993,66206,2010.2,-1
900002220,00000002312,1999,VESTIBULAR / ENEM,2013,2,,GRADUADO,2010,2,-5,Homem,Não declarada,,1994,19,16,557,2013.2,2010.2
900001413,00000002313,2017,SISU,2020,2,,GRADUADO,2013,1,-14,Homem,Não declarada,,2001,19,12,65768,2020.2,2013.1
900000424,00000002314,1999,VESTIBULAR,2010,1,,CANCELADO 3 REPROV MESMA DISCIPLINA,2020,1,21,Mulher,Branca,Somente escola pública,1993,17,27,78486,2010.1,2020.1
900002401,00000002315,1999,VESTIBULAR,2008,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2011,1,7,Homem,Branca,Somente escola privada,1990,18,21,6232,2008.1,2011.1
900000215,00000002316,2017,SISU,2019,2,,GRADUADO,2020,1,2,Homem,Não declarada,,2000,19,20,6584,2019.2,2020.1
900001164,00000002317,2017,SISU,2015,2,,REGULAR,-1,0,-4033,Homem,Branca,,1998,17,-1999,6673,2015.2,-1
900002285,00000002318,2017,SISU,2020,1,,GRADUADO,2020,1,1,Mulher,Preta,Somente escola pública,1993,27,27,60431,2020.1,2020.1
900002017,00000002319,1999,SISU,2014,2,4,REGULAR,-1,0,-4031,Mulher,Não declarada,,1996,18,-1997,6447,2014.2,-1
900001104,00000002320,1999,VESTIBULAR,2007,2,,GRADUADO,2017,2,21,Homem,Branca,Somente escola privada,1988,19,29,67267,2007.2,2017.2
900000610,00000002321,2017,SISU,2017,1,3,REGULAR,-1,0,-4036,Homem,Branca,Somente escola privada,1998,19,-1999,63204,2017.1,-1
900000060,00000002322,1999,SISU,2014,2,,GRADUADO,2015,1,2,Homem,Parda,Somente escola privada,1995,19,20,5314,2014.2,2015.1
900000006,00000002323,1999,VESTIBULAR / ENEM,2013,2,,CANCELADO NOVO INGRESSO MESMO CURSO,2013,2,1,Homem,Parda,Somente escola pública,1995,18,18,5961,2013.2,2013.2
900000102,00000002324,1999,SISU,2016,1,,REGULAR,-1,0,-4034,Homem,Parda,Somente escola privada,2000,16,-2001,6440,2016.1,-1
900002683,00000002325,1999,VESTIBULAR / ENEM,2012,1,,REGULAR,-1,0,-4026,Mulher,Parda,Somente escola privada,1986,26,-1987,65271,2012.1,-1
900002380,00000002326,2017,SISU,2017,1,4,REGULAR,-1,0,-4036,Homem,Branca,Somente escola privada,2000,17,-2001,64532,2017.1,-1
900002726,00000002327,1999,VESTIBULAR / ENEM,2012,2,,REGULAR,-1,0,-4027,Homem,Branca,Somente escola pública,1995,17,-1996,56801,2012.2,-1
900002117,00000002328,1999,VESTIBULAR / ENEM,2012,1,,CANCELADO REPROVOU TODAS POR FALTAS,2014,2,6,Homem,Preta,Somente escola pública,1994,18,20,6378,2012.1,2014.2
